225 contests
rank	name	rating	participations
2886	dogeFu	2020.5149164276045	28
2887	ghoothc	2020.5008884270987	4
2888	averge	2020.4631855006478	25
2889	looooki	2020.4523750300852	23
2890	rup_17	2020.3983245144334	10
2891	jfguo	2020.3588674143875	7
2892	grter2	2020.3285707121395	28
2893	hua_shuo	2020.2720909060006	64
2894	kan-ki	2020.2644474814608	13
2895	iamnwi	2020.1261502376137	27
2896	airtal2019	2020.1251122980148	9
2897	hyzhang	2020.0359256237866	84
2898	gaidash	2019.98315929149	30
2899	MinhMinh	2019.8137271852438	20
2900	ZouCharming	2019.7517139990928	38
2901	Darkcom	2019.7351187639003	12
2902	yangbo02	2019.7095922949682	11
2903	TrentonO	2019.6523731454217	12
2904	babyeric1982	2019.60558685898	11
2905	moontree-3	2019.533033801045	12
2906	bgsky	2019.5129831597958	25
2907	jcaldeira	2019.50304210186	4
2908	Q25nRvDlHw	2019.483602185674	11
2909	leochuan	2019.4354369714738	32
2910	hptcyhj	2019.3878867527148	21
2911	hzh13528	2019.2636983004106	8
2912	abhishekranjan487	2019.2154705285666	11
2913	pjequilibrium	2019.1026359779619	26
2914	zhengyudennis	2019.0658821761815	67
2915	sylarcp	2019.0442766213832	24
2916	notebook	2019.018933000024	26
2917	fox45	2018.9880497824083	27
2918	jinjiren	2018.9730765866148	34
2919	lindexwindy	2018.9717775210736	5
2920	Luolingwei	2018.8804484592974	32
2921	mehrabnt	2018.8464771289332	7
2922	ChinaJapanFriendshipHospital	2018.787568435073	5
2923	chao-yi-xing-long	2018.7672242866822	36
2924	oreo2	2018.7445874777568	72
2925	zhxb515	2018.704545746581	30
2926	sanilchugh05	2018.6888597284753	6
2927	SFES	2018.625958259275	7
2928	philip-bui	2018.5495787576408	15
2929	mz19937	2018.546559725301	17
2930	nnnightingale	2018.5071889781161	37
2931	codemomo	2018.4091437739921	42
2932	pavitra_ag	2018.367947567077	4
2933	braeswood_blvd	2018.3490966990632	13
2934	alenny	2018.3062128844545	11
2935	plus1sec	2018.2872137590728	19
2936	MacUser	2018.2733387037915	18
2937	julitus	2018.2716631053872	34
2938	user4081p	2018.265230255327	36
2939	missindie	2018.2372301223568	13
2940	renpingao	2018.214908582505	29
2941	alexlin87	2018.026421041048	52
2942	salehian	2017.7576760935233	12
2943	seafmch	2017.7425101063586	32
2944	THD2ehJuT0	2017.6718226571609	14
2945	Orcuslc	2017.6677191242457	15
2946	shtian	2017.58842587609	8
2947	fdsm_lhn	2017.5769865848115	13
2948	jibuzhu01	2017.4820076174888	38
2949	kvirus	2017.462099387929	52
2950	augusta-2	2017.4383949085598	12
2951	doubleQ2018	2017.3947745258868	41
2952	f20150094	2017.3804741837766	28
2953	pj28105	2017.2142240762746	28
2954	charlie_wang1029	2017.1676987561864	38
2955	tsdb	2017.1369893870915	22
2956	zdzapple	2017.1036631857723	7
2957	realhly88	2017.0961257344793	16
2958	pyxpyx1992	2017.0877361670136	5
2959	junyiliu	2017.0416090692597	17
2960	ChetanCx	2016.8889101341733	8
2961	wuyuup	2016.7805572495097	25
2962	yin-di-an-ren-PpoAI6hjux	2016.7736550154302	47
2963	Changyu007	2016.7188623478964	36
2964	ThomasZ	2016.6385878237909	15
2965	tim-29r	2016.5562112389441	10
2966	lamnguyen2187	2016.4892147401576	51
2967	_LLLLLL_	2016.4743711015944	16
2968	cocowang	2016.4231664765673	12
2969	eurekaqq	2016.416332349015	76
2970	shiok	2016.3407120853662	2
2971	changhc	2016.339655440443	32
2972	harryoooooooooo	2016.2089629512693	7
2973	housevenn	2016.1802867548263	12
2974	womeninCS	2016.1602928613624	6
2975	chansard	2016.1468264198413	7
2976	kaizhuang	2015.9673935396359	33
2977	gamester543	2015.826898016469	11
2978	zplu	2015.8013773876246	31
2979	wei-x	2015.6218258364715	11
2980	whisdangist	2015.4952241817753	10
2981	mmi	2015.2570725717	11
2982	minotaurebh	2015.21629217	12
2983	orangesTA	2015.191765039734	40
2984	chen_weekly	2015.1875832748597	86
2985	kcy1019	2015.180305019021	2
2986	brickmaker	2015.1439041842389	61
2987	ajlohr	2015.142870479404	10
2988	gnucpp	2015.107133292726	5
2989	zczhouchao1991	2015.0831583785136	8
2990	yulinling	2015.0343339025262	24
2991	o_t	2014.9583934035934	7
2992	vineash	2014.8414516443272	36
2993	ckcz123	2014.8318785093265	7
2994	s_tsat	2014.82541215029	11
2995	NaoJoeMiao	2014.777596266523	179
2996	Aghost	2014.7617255453404	56
2997	BranZhang	2014.548691094476	15
2998	qscqesze	2014.5390505592027	4
2999	zyb12269205	2014.480151601351	88
3000	beehuang	2014.4514653125616	61
3001	hareyukai	2014.3199838237472	23
3002	ronaldocl	2014.3005411513113	29
3003	PerfectCai	2014.2765280117367	9
3004	DYR90	2014.2438234203744	97
3005	bfcpzk	2014.218338555072	39
3006	bertelli	2014.2085596219356	19
3007	pzhzqt	2014.1657285319213	16
3008	jdonald	2014.097159431453	26
3009	aerysn	2014.0637938997575	5
3010	zhun	2013.9704220688557	34
3011	GlebGlushko	2013.9589576326587	7
3012	shan-ling-da-ma	2013.8877507360928	54
3013	ngurram1992	2013.743995070159	25
3014	ACetate	2013.7270921841264	5
3015	whcacademy	2013.725169532782	42
3016	chuka231	2013.6974070268031	33
3017	kindbit	2013.6145275464025	50
3018	songwenhao	2013.5203733305889	11
3019	kaarel	2013.4102236498877	16
3020	6256432c113c4640bc675e558ccf1	2013.3113629803456	31
3021	appyg	2013.309544958874	48
3022	EmmanuelGoldstein	2013.2794926563897	4
3023	ztllng	2013.2747552519006	16
3024	kdplant205	2013.2396294293214	140
3025	atul2938	2013.1714944067871	43
3026	PorscheFanboy	2013.162118371254	7
3027	lilipads	2013.1389322170526	14
3028	xianglaniunan	2012.8181273973157	29
3029	fire4fly	2012.747914932556	44
3030	Jolvmte	2012.7194620405717	8
3031	w93163red	2012.5464932241346	37
3032	xinxin1000	2012.5410789732562	37
3033	mrigank_iitkgp	2012.4783339243656	39
3034	pangyikhei	2012.3479420254903	31
3035	merdogan67	2012.3366122515672	77
3036	iaming	2012.3211862122807	16
3037	bmunot9	2012.2833401594607	39
3038	godhand48266	2012.2607442195997	26
3039	xzhu08	2012.140594828338	38
3040	stevelovecoding	2012.0542892485184	27
3041	sowfelicity	2011.9755210600372	35
3042	rdd	2011.9690626291906	10
3043	ryo_n	2011.9515339193765	28
3044	douzigege	2011.929857501438	35
3045	Ir1d	2011.8922121293936	7
3046	spencerzy	2011.8760808469374	50
3047	pridek0912	2011.851429209545	20
3048	aaryans	2011.7752889792125	3
3049	haydn_c	2011.7736845791678	15
3050	sean.wlx	2011.6699583999184	11
3051	abraham14	2011.669580410752	6
3052	MarcusMogg	2011.6681528873864	29
3053	mdazmat9	2011.6603609547215	10
3054	mamun4122	2011.638412271484	11
3055	SpOleM	2011.6073483785178	7
3056	jakshat_desai	2011.585116496129	11
3057	Andrew-Angrew	2011.564616362254	3
3058	Snorlax2313	2011.5258066734862	21
3059	jpmorganchase	2011.4432662261452	38
3060	heshan1234	2011.436175514285	39
3061	madhur4127	2011.3015270908238	13
3062	lcjpaul	2011.2757033808243	19
3063	veihbisd	2011.167169285115	9
3064	SkyerStorM	2011.06784660295	45
3065	mesgd	2011.0393941609395	6
3066	nirvana_rsc	2011.0161275267583	43
3067	asd112	2011.0133885540583	60
3068	shayne9512	2011.0028529948434	19
3069	jackben	2010.9954900780363	14
3070	Shiokara	2010.9739958619077	6
3071	ishu9bansal	2010.937952783951	23
3072	syx525	2010.937328653684	18
3073	rakib2	2010.9369202485645	46
3074	ciceblue	2010.8669845223808	17
3075	duxxx123	2010.8447941444913	50
3076	Siddhant_Khare	2010.7253628242531	7
3077	sguaaa	2010.4001884659133	4
3078	ndkhanh792000	2010.3502203820556	16
3079	lx1374327576	2010.2834137174018	10
3080	craggy	2010.1978366396256	5
3081	zeeshan12	2010.103726391623	7
3082	wenliyan	2010.0401748248034	24
3083	81100118	2010.0057500562366	15
3084	sushanthsamala	2009.8672389480178	36
3085	aube	2009.8070176661506	33
3086	mcnoodle	2009.7576272496628	55
3087	muzi-97	2009.5232414434292	8
3088	modmath	2009.433482064728	23
3089	wulalaa	2009.336414823108	27
3090	jasonch123	2009.32535765719	12
3091	w238liu	2009.3124364813168	3
3092	LittleYoki	2009.2936164849812	13
3093	zhaojiaxi666	2009.2115671444783	47
3094	mizard	2009.2103364430852	11
3095	ohazyi	2009.1629529105091	17
3096	Candelaa	2009.0257020401089	10
3097	chaoqin-li	2008.8596327881824	18
3098	JieMei	2008.731885457856	35
3099	filipemleite94	2008.7028294138593	16
3100	shhy	2008.6948193034066	10
3101	dayday_baday	2008.6902966166504	37
3102	sahilshelangia	2008.56481264224	8
3103	EniaCK	2008.5610199926628	6
3104	AlexXYang	2008.4841860823913	9
3105	summermy	2008.4410498539607	3
3106	chijinZ	2008.4330702266964	9
3107	wangtaoking1	2008.3976075985072	11
3108	DemonSong	2008.3653837685267	86
3109	Cameroceras	2008.2251133627426	17
3110	rz1189	2008.1661087489556	39
3111	chinesedfan	2008.161904915455	35
3112	ycj28c	2008.1068161785847	99
3113	sunmou	2008.0744913313322	39
3114	w0mbat	2008.063672138966	15
3115	ajhsu2	2007.8117759777429	14
3116	ffkerimg	2007.752082443663	5
3117	ihaveayaya	2007.745900951186	13
3118	chz15157188	2007.6681453113754	6
3119	Javran	2007.4956779203073	10
3120	isojay	2007.4604019918463	12
3121	pawangeek	2007.4518396323376	9
3122	yukizhong	2007.4164839343255	22
3123	wise-4	2007.3013081365837	28
3124	liu31	2007.2208836814443	18
3125	mskwon	2007.0520215740194	16
3126	biotrail	2007.048959224326	15
3127	cvcv2525	2006.9156534830256	12
3128	matchalatte	2006.773675766999	84
3129	liliuleo93	2006.6185688860096	23
3130	ddiibboo	2006.5959830664926	6
3131	bobw.lucky@gmail.com	2006.435194114844	3
3132	wangchuqiao93	2006.4147339795488	23
3133	mooner_zkk	2006.3523144048572	8
3134	david2658	2006.3325493376374	15
3135	chlee	2006.3151378928978	33
3136	1-_-1	2006.1414267867804	2
3137	kAc	2006.116489879787	5
3138	yhzhou1995	2006.0791779443352	10
3139	Derfla9	2005.9688240194723	31
3140	wzxwzx	2005.8127921934542	18
3141	danieljbrooks	2005.6760448987345	20
3142	zingerzapper	2005.5643286995476	8
3143	figfig	2005.559403076768	2
3144	unknownzoreo	2005.5527367521556	17
3145	tu-bo-shu-8	2005.503572141198	21
3146	valib	2005.3504072684905	23
3147	cntsmf	2005.2897629638512	3
3148	zj140-ustc	2005.2877811369094	10
3149	clf	2005.2463416194107	8
3150	WrathfulMarble	2005.218175308848	7
3151	zzzzzwm-2	2005.1524508311973	11
3152	lvdehuaiying	2005.1473606200445	4
3153	lzs0902	2005.1019702106714	2
3154	lianyoucat	2005.060039587293	37
3155	miyajan	2004.9329586857511	13
3156	pengzedm	2004.8252016930778	9
3157	jamesfan1101	2004.7444894164032	30
3158	fruwajacybyk	2004.7335340863183	4
3159	seaskylwl	2004.5458253311363	18
3160	vivianyang2	2004.5321154335454	117
3161	ajz34	2004.493687922756	6
3162	cembirler	2004.447623097332	54
3163	zjw245	2004.4277257611216	23
3164	andygo	2004.405661571684	8
3165	xy-li	2004.2384872370549	71
3166	baihuahua	2004.2069012920063	3
3167	ctong	2004.1647625092353	25
3168	lnyng	2004.1580999844532	21
3169	taobingxue	2003.8795315390862	37
3170	deeven_1109	2003.734499661843	27
3171	ssg7	2003.7301289322506	36
3172	zhangchaosd	2003.677426550539	22
3173	wasp13	2003.6660829427226	31
3174	iberryful	2003.6341370636817	11
3175	gegegege	2003.6031417548656	1
3176	jonasliu	2003.5991617862455	41
3177	xingfenglovedt	2003.5467928112093	25
3178	caozhongli1208	2003.5269143547498	22
3179	jian_lee	2003.5002624808317	52
3180	Axdliu	2003.451127458876	22
3181	MikeCoder	2003.2237488255705	13
3182	baselRus	2003.1853235927258	39
3183	breakIt	2003.1381187136303	27
3184	yuchengs	2003.1339320169122	34
3185	tran_khanh	2003.1326243230628	11
3186	bugs__bunny	2002.9701774141618	5
3187	fishballLin	2002.947644625306	22
3188	LoveXN	2002.9164692557326	13
3189	renato4	2002.8458986020787	24
3190	sanori	2002.7822598523796	96
3191	Juny1He	2002.7632391316786	34
3192	czfwd	2002.7412968758388	11
3193	ceyhan	2002.698515355587	3
3194	etotheipi1	2002.614088356495	3
3195	Jarvet	2002.57546431332	20
3196	qyang	2002.5145800402427	31
3197	ctitof137	2002.3610777063786	20
3198	voldemortx	2002.3558362143808	25
3199	Journey_Long	2002.3137323169829	19
3200	arnavrupade	2002.2283871999	18
3201	LTKJ	2002.1703212071184	19
3202	MacJordan	2002.036980504553	42
3203	huxinran427	2002.0347640319492	16
3204	meiyiyan	2002.0325836678223	25
3205	zglicz	2001.9470799714327	2
3206	Garrity	2001.897945140413	10
3207	sumaids	2001.874373259504	12
3208	shihongliang	2001.8652682269317	56
3209	Xiiia	2001.8644063514507	18
3210	ashk43712	2001.8237735162854	49
3211	comzyh	2001.808036858438	8
3212	zx2221	2001.7327487933214	12
3213	ranpo	2001.671912103305	15
3214	jljljljljl	2001.6385527036732	22
3215	quarantinefile	2001.371900601196	22
3216	LJian	2001.2358926007835	25
3217	miaopass	2001.2061163783073	3
3218	_fenghao_	2001.1820447801074	94
3219	Yilong1231	2001.1723050292221	34
3220	_chelly	2001.121067442	5
3221	pobegaev	2001.0773653054423	20
3222	cheerforwhy	2001.042660728189	7
3223	liushuwei	2000.9418168135774	30
3224	DCXiaoBing	2000.8722097774594	9
3225	Vincent_van_Gogh	2000.8720262994707	25
3226	llwwns	2000.7381024970593	11
3227	zhanzq	2000.6890693979415	72
3228	smallzhazha	2000.5109161575072	22
3229	marco28	2000.4031237911054	26
3230	yangxk15	2000.383052103119	12
3231	ryxusag	2000.3637968292867	15
3232	zhangwenyao	2000.3011008180038	19
3233	glucn	2000.151425046922	22
3234	luoshaochuan	2000.0631994501264	16
3235	flyg	2000.051534064285	119
3236	forest2016	1999.9787547965282	26
3237	allan_wang_x	1999.863901527874	9
3238	Peterzy	1999.8483307756082	28
3239	laughting	1999.835660417296	26
3240	xumzsy	1999.781318850637	29
3241	yang_m	1999.7798209176894	63
3242	zapray	1999.7600858410199	3
3243	Jinke2017	1999.675294671322	67
3244	changhungjui	1999.635144036245	13
3245	fd_zjf	1999.5577419952351	27
3246	voidmian	1999.5271002027064	20
3247	Darkknightu	1999.519378725014	9
3248	Kcho_	1999.4949495471608	11
3249	Yao2333	1999.361861014552	65
3250	yukimura	1999.2731915873617	23
3251	Qazzz0	1999.2549878596833	16
3252	poik	1999.231076799333	5
3253	wanji00	1999.209741222507	17
3254	fzusaber	1999.1969858581074	10
3255	EnEm	1999.134772058044	4
3256	wo-jiao-meng-xiang-jia	1998.9145782460625	8
3257	jay520	1998.8364986199435	15
3258	dadaxxx	1998.8324184486728	31
3259	kkgmig29	1998.807175617133	5
3260	YiqunPeng	1998.6657483188067	35
3261	juciy_eggplant	1998.6078162794176	25
3262	lianglee	1998.6076707350007	9
3263	raghav_0901	1998.5518038306288	24
3264	chen_tr	1998.5324417551358	3
3265	xinyiyang	1998.4763664906732	22
3266	mytbk	1998.3415646421693	10
3267	mengjioq	1998.3279860055786	19
3268	qq710467272	1998.2994874181934	62
3269	jelov	1998.2950682827263	14
3270	venkatkalyan	1998.2401221990585	3
3271	ccmjz	1998.2339749112725	5
3272	hyejinj	1998.2031857123286	18
3273	BluesZhang	1998.1096888804984	23
3274	shanlu	1998.0738719757865	16
3275	bikegcy	1998.0734038191802	47
3276	dragon2827881	1998.023704344826	30
3277	chu-he	1997.9708445262013	16
3278	skywalker_007	1997.961595447527	7
3279	miss	1997.908615261774	16
3280	acme	1997.8523378606396	49
3281	cuibin	1997.729990699051	8
3282	may6	1997.643521503142	9
3283	dsw5600695	1997.587995774634	31
3284	egoist_	1997.5861281404375	11
3285	helloworld-253	1997.5809769672248	17
3286	boyaolin	1997.3520424652852	11
3287	celestial233	1997.3475541032496	4
3288	wyf_accept	1997.2716108674094	4
3289	scnucjh	1997.2653205102354	12
3290	dreamyjpl	1997.2331352054332	13
3291	irsisyphus	1997.171759182934	14
3292	zerowsw	1997.1547519443172	12
3293	spatar	1997.1518354899777	10
3294	13ensonliu	1997.125610259451	10
3295	naruto_123	1997.1127525054685	16
3296	JZYZ	1997.0075393124807	48
3297	SoundsOfLife	1996.9963873780014	18
3298	OrzOrz	1996.9762153784204	21
3299	whoisnoone	1996.9733785549734	9
3300	katryo	1996.9695740864126	79
3301	dmb7	1996.9341418386753	16
3302	lishuwnc	1996.9032781469457	8
3303	lucif3rsfriend	1996.832818310294	6
3304	louiez	1996.8220009985898	6
3305	jklp2	1996.647034851889	32
3306	dsmyda	1996.5945583461566	15
3307	zed_b	1996.5872010659605	4
3308	lionpowder	1996.4841522844488	45
3309	francesco_ljw	1996.2878182778231	23
3310	dpatrickx	1996.2582433167001	8
3311	bofeng07	1996.2548325749387	47
3312	u77	1996.244486309903	127
3313	jubairaraf	1996.1893764280137	4
3314	januarui	1996.0936735280686	6
3315	kmathing	1996.0125079045952	20
3316	lxymmd	1996.0001414254484	18
3317	yudakov1814	1995.9027834409044	10
3318	qq453239635	1995.8717085539622	34
3319	7ups_Lucy	1995.7773980709987	26
3320	hei_1001	1995.755700174445	41
3321	thecamelyouknow	1995.7194795370683	26
3322	hjy96	1995.5910736728188	11
3323	arthur-66	1995.5908826356579	14
3324	hallent	1995.5775977857195	12
3325	BestSteve	1995.5763390136337	17
3326	llysrv	1995.5287678817242	19
3327	bookshadow	1995.5269653857715	166
3328	jia-kevin	1995.4643649980426	5
3329	kkhoot	1995.4452589405453	16
3330	laj5122	1995.33294770207	10
3331	cplusplus55	1995.2774765840995	29
3332	haengbog	1995.0308961541205	27
3333	516527986	1994.9815480813518	107
3334	pengtsen	1994.8932320384404	70
3335	marcob_1973	1994.8326900182449	21
3336	sandychen	1994.8165124558188	7
3337	ajunwalker	1994.6744799925195	14
3338	annika_zhang	1994.6659665736172	8
3339	rokanor	1994.6446757524461	20
3340	near4ever	1994.6124143273828	13
3341	fangxiaofang	1994.608703821812	45
3342	michaelvz	1994.5261841639876	5
3343	bafila	1994.505052766777	44
3344	donghy-2	1994.4966030972344	4
3345	minz-2	1994.4596647044777	14
3346	chenbb	1994.3952046780437	19
3347	chenmintutu	1994.354279037959	42
3348	marcipano	1994.3476086482406	5
3349	KasraGhodsi	1994.315480162903	52
3350	ben-54	1994.2585409474964	10
3351	Nan-Do	1994.2066208035028	50
3352	foreveronehundred	1994.1336690347753	153
3353	hehaijin1981	1994.105704693938	25
3354	LucienNg	1994.0950075785317	4
3355	hnataraj	1994.0933102033257	69
3356	hs1239	1994.0278711012238	20
3357	kuo-chung	1993.9522585426848	16
3358	failed_coder	1993.901185443004	3
3359	zhenying	1993.8074459126333	7
3360	shtsai7	1993.8036445211512	19
3361	lyhs	1993.77527603051	11
3362	Yushi_Meng	1993.7555872649261	17
3363	da-li-wang	1993.734120928618	58
3364	Andily1	1993.7188028071328	9
3365	amosbird	1993.6354316652078	9
3366	Psidom	1993.5667202341408	53
3367	Studyfish	1993.5651539413504	30
3368	f2012249	1993.563376915089	35
3369	linyacool	1993.4825033906884	36
3370	newRuanXY	1993.4736326541372	30
3371	nivlek0	1993.380406267766	15
3372	1nkling	1993.329976298573	13
3373	qwerghjk	1993.3054446261347	9
3374	bocuoi	1993.2150390673044	11
3375	KingSaber	1993.2077455218173	10
3376	amazingmaoqiu	1993.2068640000568	10
3377	ccfarm	1993.1784813155755	10
3378	vonzcy	1993.135506078353	71
3379	lckj	1993.0444208106824	5
3380	sizfeetunder	1993.016516549518	29
3381	wuspark	1992.9593917765626	16
3382	paramal	1992.8942009381742	23
3383	hui1202	1992.8439248315983	16
3384	go__on	1992.8421178807162	14
3385	Gogo93	1992.7717377812357	47
3386	deity	1992.7459520655327	23
3387	anhpp-2	1992.698422074318	3
3388	ZhangZhijing	1992.6828980405264	9
3389	derkuci	1992.671536654234	2
3390	Khaled-Ali	1992.5933415070176	5
3391	desnuda	1992.5888094158931	15
3392	iroot900	1992.5720846059519	44
3393	cja	1992.567390884725	81
3394	dddxhh	1992.525449111348	4
3395	abhishekjp21	1992.523483313806	43
3396	nijixuchao	1992.3862095316395	15
3397	DaoyuanEricson	1992.3710138512608	21
3398	switfish	1992.2750166927774	6
3399	A040016	1991.9233657419682	4
3400	abq	1991.879039307244	14
3401	BadWolf	1991.747070229453	18
3402	idlerboris	1991.6936387973171	4
3403	CarusoX	1991.6292674839497	2
3404	chufengH	1991.5858649693723	9
3405	wobuxihuannile	1991.4268035232556	29
3406	rantd	1991.4046803435122	15
3407	spcharc	1991.2874857458844	66
3408	trucle	1991.2579797628575	22
3409	gaolichuang	1991.1265527269325	46
3410	arunkumar3320	1991.0337469477581	15
3411	dholloway1945	1990.9892985652343	30
3412	bolobobo	1990.800443148708	52
3413	seventheluck	1990.776618225595	20
3414	shizuka	1990.7492480032881	41
3415	wjy530081999	1990.7145359601075	27
3416	alexDeepspace	1990.7027003152762	90
3417	abels1	1990.702499723136	27
3418	shuixiaoyuan	1990.698730005962	21
3419	thevan	1990.6643085166145	16
3420	WhyAmISoStupid	1990.6031901089052	58
3421	ileixe	1990.5925390637879	27
3422	sxhedan	1990.5614959015545	24
3423	ywb9375	1990.5443514386814	3
3424	avlgood2018	1990.5154463804492	46
3425	tsutaj	1990.4810786247253	4
3426	math_illusions	1990.4120714277212	7
3427	tuananh123	1990.398999496913	9
3428	Oliverpoc	1990.3717062746484	6
3429	siddhesh28	1990.3344630203587	16
3430	vsp4	1990.310962870717	2
3431	nyermakh	1990.2177371285834	52
3432	igronemyk	1990.1316250363984	3
3433	cee	1990.061671396599	22
3434	kesihai	1990.0614897110195	15
3435	user4940n	1989.9955740537819	32
3436	mj000	1989.869228560404	24
3437	mlieou	1989.6367233992871	82
3438	GT2019	1989.50391555945	13
3439	sunz96	1989.4141357392073	2
3440	aa_3345678	1989.39231023353	19
3441	Dhruv2602	1989.3905949907403	25
3442	laowangx	1989.2796017300648	22
3443	MrCredulous	1989.2570092028009	11
3444	sheldon-zi	1989.1370958374587	12
3445	TerpsX	1989.132817785369	21
3446	guaidaokakaxi	1989.116985370155	28
3447	zhangz5434	1989.1112024585404	4
3448	allw	1988.99669913901	27
3449	hiimdaosui	1988.908720424408	21
3450	_eins	1988.8820847537665	31
3451	mintleaf	1988.8735515996814	5
3452	valdemar	1988.8180037574994	25
3453	sumer96	1988.8134045245688	24
3454	its_all_recursion	1988.8104796474272	10
3455	peachfan	1988.7709169420802	38
3456	dajiangyou	1988.7512093409896	5
3457	ggstddu	1988.6944491377526	34
3458	asdxzx	1988.6667654537657	31
3459	Jerryaya	1988.6306771594757	31
3460	ddpkakhet	1988.6129682502924	33
3461	han2999	1988.5582871735096	2
3462	xmlyqing00	1988.5326120347424	10
3463	dkormalev	1988.5064906981072	7
3464	PhysMonk	1988.4961436647648	42
3465	zlic	1988.4939984804087	21
3466	mchilly	1988.489533927088	11
3467	xywang0520	1988.3869191169795	30
3468	kpark	1988.345866591983	76
3469	liushuai10000	1988.3396555884501	14
3470	seancliu	1988.1907638649952	41
3471	peichaoD	1988.1605466775516	9
3472	temle	1988.1475605449907	10
3473	bintay	1988.1139415198609	9
3474	zooh-2	1988.0473397127064	11
3475	TianQ	1987.9883407857578	75
3476	lctseng	1987.972971693364	10
3477	yajingleo	1987.9389795747948	62
3478	GCYeh	1987.9306167224556	14
3479	daibuo	1987.7127994935167	31
3480	qingcanw	1987.6933950991017	9
3481	ZhassanB	1987.6788713761814	33
3482	shiruizhi1234	1987.5691046571249	31
3483	moonnoon	1987.542920883339	19
3484	j442907192	1987.5327719047216	19
3485	wiennan	1987.467647370935	16
3486	zguo38	1987.4608012994233	39
3487	hwc0919	1987.3685714922447	11
3488	saff	1987.368025622792	9
3489	sachinmalhotra1993	1987.3120895978604	35
3490	1848	1987.2729196209357	11
3491	mightyvoice	1987.2608708928267	22
3492	ashingeorge	1987.2469148357159	8
3493	shu-guang-ci-tie	1987.2096563509867	25
3494	strideradu	1987.1441437356123	41
3495	csytracy	1987.107671791836	33
3496	gaoziqi	1987.0901545509696	5
3497	minaamir26	1987.0491042733192	3
3498	azala-test	1986.958474530206	7
3499	hebiao064	1986.9180412770743	26
3500	rezai	1986.5740486310058	21
3501	yuczhou	1986.5654714625541	22
3502	impatrick	1986.4671131310508	14
3503	ch365	1986.1633802453675	4
3504	2018coder	1986.1526306737655	54
3505	jason175	1986.0982579219028	30
3506	romilgadia	1986.0370649445847	18
3507	yetingqiaqia	1985.9850328028174	12
3508	henryzbw	1985.9513957620813	23
3509	YunfanYang	1985.8730069301546	15
3510	bugdone	1985.8598996176647	15
3511	subhasmita	1985.6357183256796	12
3512	NorthernMystic	1985.5710164551792	46
3513	dmsehuang	1985.5576262974403	15
3514	haolexiao	1985.5065330622117	13
3515	hkskKazeo	1985.4883830079275	22
3516	zxy-36	1985.460956980075	5
3517	dev_guo	1985.4323053276646	16
3518	TheZwischenzug	1985.384281722908	60
3519	hastings2k	1985.3688669286023	24
3520	peterzxu	1985.2377708776746	39
3521	14417335	1985.189243254539	14
3522	freshcode-2	1985.1656018393383	13
3523	i30361	1985.1363242727484	50
3524	islxyqwe	1985.0667936520445	6
3525	NOSS46	1985.0623548030853	3
3526	zhanghuimeng	1985.043258298912	19
3527	wangwei14	1985.0109603455019	14
3528	pchen76	1984.9401806210465	15
3529	ic3scar	1984.9119063466787	2
3530	kaidiz	1984.9014660670803	23
3531	topysl	1984.8903296731412	43
3532	lllccczzz	1984.887506090765	15
3533	ya-zhou-zhong-feng-ha-da-di	1984.8790584178194	12
3534	danyaoguiqi	1984.8341105597808	7
3535	rico_cpp	1984.7931719156309	12
3536	zsk	1984.4189641309904	8
3537	halloworld	1984.4187784534956	13
3538	john801205	1984.4134260359922	7
3539	kybconnor	1984.4113014638424	2
3540	pokaa3a	1984.399810753511	25
3541	liangjiaxing	1984.3798852624307	9
3542	scrubnoob	1984.3227664447859	15
3543	kejia	1984.3080073360215	11
3544	arosusti	1984.1783801093698	5
3545	idioticDuck	1984.1270511969924	5
3546	dgeolocopole	1984.0883283479484	10
3547	45DegreeBomb	1984.0668351985098	11
3548	hiromi_ayase	1984.0632775693966	9
3549	robp	1984.044535205514	24
3550	jwgoh	1984.036830695079	96
3551	bingbing-4	1984.0275070959563	34
3552	smalljjjack	1984.0004932092745	65
3553	Jason003	1983.9279660955071	5
3554	user0137I	1983.8772851296108	28
3555	htedsv-i	1983.785240848859	3
3556	aiueo-2	1983.7257660278956	8
3557	qq547276542	1983.7208158418766	9
3558	savcak	1983.7178794846086	17
3559	inofance	1983.7164130311382	26
3560	l12345	1983.7048439575092	5
3561	AhPan0713	1983.6556036764503	15
3562	__Ginkgo	1983.5864596510664	10
3563	ydmztang	1983.5732439532876	5
3564	shiyuji	1983.4509642495284	25
3565	guoqiaomixian	1983.4471891997612	11
3566	morcanie	1983.4372256869165	35
3567	LeetCoderChen	1983.3205919513011	15
3568	jenniezheng	1983.2708995029539	24
3569	Roger_Q	1983.1711136547085	74
3570	aybekko97	1983.1029373582041	23
3571	erik9483	1983.0643757609125	24
3572	NYH	1983.004505269194	25
3573	janevans	1983.0036951476498	19
3574	ToErr	1982.946899054306	5
3575	jsjtzyy	1982.7460046608212	34
3576	alex-127	1982.7340939613666	23
3577	maixi	1982.7297021186462	7
3578	kayush	1982.6465890374252	16
3579	hu-tu-tu-7	1982.630245580947	13
3580	Jojo0099	1982.6291694879678	23
3581	dabasajay	1982.4905973157554	26
3582	pohzipohzi	1982.4524184688023	30
3583	bansalshruti69	1982.4514792326725	15
3584	leetcode2019tmp	1982.4447085460029	4
3585	zforzero	1982.3210242515624	33
